paper_code,source_question_ref,id
NABARD-P1-QUANTITATIVE-APTITUDE-2023,QA-2023-Q012,b899832a-acc9-46d1-b910-acc69ba92880
NABARD-P1-QUANTITATIVE-APTITUDE-2023,QA-2023-Q014,218f3081-b87d-49cb-9042-4bb0b884c322
NABARD-P1-QUANTITATIVE-APTITUDE-2023,QA-2023-Q016,4abb4365-f32d-480f-bfd7-c064bbfb19e8
NABARD-P1-QUANTITATIVE-APTITUDE-2023,QA-2023-Q018,7b5a9a2a-0430-424e-b161-d2c0126be32b
NABARD-P1-QUANTITATIVE-APTITUDE-2023,QA-2023-Q020,1708f103-8bd6-472e-9b5b-243c85fd5f64
NABARD-P1-DECISION-MAKING-2022-MORNING,DM-2022-Q091,007103b8-8269-48d1-a596-3daef769573c
NABARD-P1-DECISION-MAKING-2022-MORNING,DM-2022-Q092,e0eb333a-f056-4afc-ab31-774b8f25b4c5
NABARD-P1-DECISION-MAKING-2022-MORNING,DM-2022-Q094,8ce28419-37c0-4a1f-8690-d2c4ebd36961
NABARD-P1-DECISION-MAKING-2022-MORNING,DM-2022-Q096,ac40a796-e483-4b97-b3ad-c1e64b209121
NABARD-P1-DECISION-MAKING-2022-MORNING,DM-2022-Q098,68a501a2-0086-464f-808c-1f8539d963dc
NABARD-P1-DECISION-MAKING-2022-MORNING,DM-2022-Q100,6f58b437-2549-489d-b626-e5ed2b776e02
NABARD-P1-DECISION-MAKING-2022-MORNING,DM-2022-Q093,109c6192-d16b-4391-8a33-c527595ad72c
NABARD-P1-DECISION-MAKING-2022-MORNING,DM-2022-Q095,7676fdaf-1d65-4c4b-b8ec-fd1b0cc5056d
NABARD-P1-DECISION-MAKING-2022-MORNING,DM-2022-Q097,2c9bfe11-9529-41c1-bbca-f0a44b261d55
NABARD-P1-DECISION-MAKING-2022-MORNING,DM-2022-Q099,fe514612-5c43-48e4-8c6f-534c6b4e773c
NABARD-P1-ESI-2021,ESI-2021-Q121,baa18078-f915-413f-8bb2-ee38123400aa
NABARD-P1-ESI-2021,ESI-2021-Q123,e1f9dbce-ff92-4017-8ce7-6154e815a7a8
NABARD-P1-ESI-2021,ESI-2021-Q122,9ba17358-cf0d-4c29-9eeb-4a6097551d9d
NABARD-P1-ESI-2021,ESI-2021-Q124,e39b6441-8c5a-42ec-8e25-e9ad7c24b785
NABARD-P1-ESI-2021,ESI-2021-Q126,8e790a5f-49bc-46ef-8a9a-6fb1ace3f21e
NABARD-P1-ESI-2021,ESI-2021-Q128,b4ae2209-4fee-4e10-b744-c07007b49f0a
NABARD-P1-ESI-2021,ESI-2021-Q130,5d58dc89-bae1-4f86-9c7e-cad97bd9100d
NABARD-P1-ESI-2021,ESI-2021-Q132,362989e7-bc49-460b-b63d-d4d3f73b589b
NABARD-P1-ESI-2021,ESI-2021-Q134,da06a4fb-625a-45ef-8d0d-dd7b652cde7d
NABARD-P1-ESI-2021,ESI-2021-Q136,9397e03f-cfcb-4552-a867-1c077c27deab
NABARD-P1-ESI-2021,ESI-2021-Q138,52ae5602-c8a9-4ee8-b73e-c67a310a47e8
NABARD-P1-ESI-2021,ESI-2021-Q140,0a690d51-556c-42e5-abe7-7ccda27d1e04
NABARD-P1-ESI-2021,ESI-2021-Q125,26f600a4-f446-45d1-a6f0-0d8452a348a7
NABARD-P1-ESI-2021,ESI-2021-Q127,34f890b7-33e2-46b5-bb0d-d81c1b410af5
NABARD-P1-ESI-2021,ESI-2021-Q129,e8fa6b64-bc20-4ddd-86d3-9d0dd5ac1e69
NABARD-P1-ESI-2021,ESI-2021-Q131,e58a6344-9087-421c-a223-1eba6122c392
NABARD-P1-ESI-2021,ESI-2021-Q133,d8d2bdd2-8909-40e3-8f0c-a2c00ef9e21d
NABARD-P1-ESI-2021,ESI-2021-Q135,063fd31a-ccc6-45c2-b9c5-f76909b9e7f1
NABARD-P1-ESI-2021,ESI-2021-Q137,0474c956-a29c-4691-956b-5ad0eac3a844
NABARD-P1-ESI-2021,ESI-2021-Q139,b0198099-8750-491a-aa30-5c27dbec9345
NABARD-P1-ESI-2021,ESI-2021-Q141,564a2513-7fe3-4393-8f1f-14ded4083177
NABARD-P1-ESI-2021,ESI-2021-Q143,13612355-239e-474e-9fc3-049efa392aff
NABARD-P1-ESI-2021,ESI-2021-Q145,75505edf-4f9c-433d-898f-d83ea14769d3
NABARD-P1-ESI-2021,ESI-2021-Q147,d1f22190-045d-4c38-9513-b4d6abf7bac0
NABARD-P1-ESI-2021,ESI-2021-Q149,9dbd6b28-aec7-4ec3-bcdc-ed8ffb24f141
NABARD-P1-ESI-2021,ESI-2021-Q151,16fa9ea4-8f70-446b-be8d-ed5a8c415557
NABARD-P1-ESI-2021,ESI-2021-Q153,cd3e1770-edf6-4187-a15a-4120f83e6181
NABARD-P1-ESI-2021,ESI-2021-Q155,096a96a8-49cd-4b33-81e3-a55ea139f73e
NABARD-P1-ESI-2021,ESI-2021-Q157,d1cad1a7-7d46-42ac-a464-5ff74c31cdec
NABARD-P1-ESI-2021,ESI-2021-Q159,c3e965bc-521d-4dd2-af33-2e6f6268b098
NABARD-P1-ESI-2021,ESI-2021-Q142,3a288c45-e2a1-4263-ab2e-81da4f2c7b35
NABARD-P1-ESI-2021,ESI-2021-Q144,b0e7de79-0038-44bf-9336-8a14f4820853
NABARD-P1-ESI-2021,ESI-2021-Q146,6a2d497e-6fec-4814-8c3c-35826750a726
NABARD-P1-ESI-2021,ESI-2021-Q148,7c866b78-16ec-47be-b87d-e011464d76cd
NABARD-P1-ESI-2021,ESI-2021-Q150,838407a6-e968-4a06-98a7-36f4836a136e
NABARD-P1-ESI-2021,ESI-2021-Q152,82d19cd7-018c-4b11-8f41-bacfcfb4860d
NABARD-P1-ESI-2021,ESI-2021-Q154,74915ff9-7db7-4fb1-b2af-bed3e86c7820
NABARD-P1-ESI-2021,ESI-2021-Q156,a9acaa3c-0993-47b4-8416-567c928ffff2
NABARD-P1-ESI-2021,ESI-2021-Q158,e3a2072a-5574-4e68-b90a-4df38fa2de1e
NABARD-P1-ESI-2021,ESI-2021-Q160,eaefab51-6bad-4fac-b53e-1b8059baed13
NABARD-P1-ESI-2023,ESI-2023-Q002,4fb342d0-d33e-4f1e-9883-2832c76ffad6
NABARD-P1-ESI-2023,ESI-2023-Q004,edbfa701-f00a-4f78-bac8-32189ba52220
NABARD-P1-ESI-2023,ESI-2023-Q006,fa1143d9-097d-453f-bafc-c6864d51fa62
NABARD-P1-ESI-2023,ESI-2023-Q008,42669b42-d4a9-46a8-937c-991d9e260482
NABARD-P1-ESI-2023,ESI-2023-Q001,51c1c76e-6e85-4be7-aec3-49866ed4878c
NABARD-P1-ESI-2023,ESI-2023-Q003,98c268dc-bdf4-40c0-a465-496b83c179f9
NABARD-P1-ESI-2023,ESI-2023-Q005,40eb7f00-17eb-4b6d-9298-dff9100ff31d
NABARD-P1-ESI-2023,ESI-2023-Q007,d44261f6-cb82-471e-b7cb-7d25eeacb379
NABARD-P1-ESI-2023,ESI-2023-Q009,6534a693-ae61-4240-9afa-490df1870695
NABARD-P1-ESI-2023,ESI-2023-Q010,30ce4c60-a7e0-42fb-9db6-f6afdf2757da
NABARD-P1-ESI-2023,ESI-2023-Q012,de7a3361-050a-4151-9a9f-015ffde4cede
NABARD-P1-ESI-2023,ESI-2023-Q014,ee8da731-7351-4845-aa74-536436f911cf
NABARD-P1-ESI-2023,ESI-2023-Q011,ca88b758-af41-4c7c-bd49-ca9a7194adb2
NABARD-P1-ESI-2023,ESI-2023-Q013,44f24ab8-18ba-4ccc-b102-576b2842d79d
NABARD-P1-ESI-2023,ESI-2023-Q015,4fb4424e-5c57-4018-8deb-f0b1ce51ccbf
NABARD-P1-ESI-2023,ESI-2023-Q016,b620324f-e420-4de6-b6a8-1418aad6724a
NABARD-P1-ESI-2023,ESI-2023-Q018,fc629bde-12ba-4c08-8b2e-c3f84ab7929d
NABARD-P1-ESI-2023,ESI-2023-Q020,32ad3026-4ae6-478e-af3c-7412c29ddefe
NABARD-P1-ESI-2023,ESI-2023-Q022,c8ea54b2-a4c9-43a2-911b-a26f631129be
NABARD-P1-ESI-2023,ESI-2023-Q017,03fc2878-92d4-4fe0-b2ea-bd85cbae4cd0
NABARD-P1-ESI-2023,ESI-2023-Q019,c7f6422e-66af-4d6c-91a3-c6e17c66e72c
NABARD-P1-ESI-2023,ESI-2023-Q021,32ace795-7493-411e-bd2d-bf71e5dbc6a6
NABARD-P1-ESI-2023,ESI-2023-Q023,83cadda2-5bc3-4b0e-bce7-a3ea0d39116d
NABARD-P1-ESI-2023,ESI-2023-Q024,3d519aa4-19e6-446c-9f3f-920813f9218b
NABARD-P1-ESI-2023,ESI-2023-Q026,0addfa36-91b5-4766-8d73-df7a42af09b1
NABARD-P1-ESI-2023,ESI-2023-Q028,9862a149-1017-49f7-8152-f326bd9ed03d
NABARD-P1-ESI-2023,ESI-2023-Q025,ba6d5f65-86ea-414d-918b-46d515b29dee
NABARD-P1-ESI-2023,ESI-2023-Q027,3c2aa04e-9e60-4d98-9b17-dc1af7ada81c
NABARD-P1-ESI-2023,ESI-2023-Q029,ad039937-0ea2-42d1-8cc6-a8aa9b6878e5
NABARD-P1-ESI-2023,ESI-2023-Q031,9b920abb-0fbf-45db-9da1-f378c726fb7a
NABARD-P1-ESI-2023,ESI-2023-Q033,abb6616e-aabd-44e0-ad90-f0db339671a7
NABARD-P1-ESI-2023,ESI-2023-Q030,301bae11-6699-47ac-a40c-4572ced58f81
NABARD-P1-ESI-2023,ESI-2023-Q032,f7ba88b5-a82a-47a2-88e0-ba25c51f99e7
NABARD-P1-ESI-2023,ESI-2023-Q034,465cc03e-9755-403c-ab68-6a05cb0c038e
NABARD-P1-ESI-2023,ESI-2023-Q036,ca3e10e1-eabf-461e-9138-605861bd59dc
NABARD-P1-ESI-2023,ESI-2023-Q038,b0341070-9130-4600-8690-0cee97d689ce
NABARD-P1-ESI-2023,ESI-2023-Q040,0764f627-bf9e-429b-80ff-bdf1a20b30de
NABARD-P1-ESI-2023,ESI-2023-Q035,dddb9177-cf8c-41ea-979a-0160d7780129
NABARD-P1-ESI-2023,ESI-2023-Q037,42f9cad6-9096-4e83-9903-70825b586369
NABARD-P1-ESI-2023,ESI-2023-Q039,716fa4c9-b815-4736-8c91-e84f507d30f7
NABARD-P1-ARD-2022-EVENING,ARD-2022-Q161,394bbcda-4887-4195-8292-3d355768982f
NABARD-P1-ARD-2022-EVENING,ARD-2022-Q163,86d7e7c2-94b4-4007-958c-59f0ac01460c
NABARD-P1-ARD-2022-EVENING,ARD-2022-Q165,ee21319f-c8ef-4b5e-918d-47bed093c964
NABARD-P1-ARD-2022-EVENING,ARD-2022-Q167,d349895d-08b4-46b1-8266-43873e45bf70
NABARD-P1-ARD-2022-EVENING,ARD-2022-Q169,f23a3ffc-96ef-4a5e-abbd-6075607b0cd0
NABARD-P1-ARD-2022-EVENING,ARD-2022-Q171,291478d9-5b5e-421b-abe5-f3b83ad640ed
NABARD-P1-ARD-2022-EVENING,ARD-2022-Q162,d7b2f042-933c-409f-bb55-dced85325ee3
NABARD-P1-ARD-2022-EVENING,ARD-2022-Q164,dd05980e-640b-42b0-b503-bd2f3eb7eb26
NABARD-P1-ARD-2022-EVENING,ARD-2022-Q166,715624db-4b03-4fef-9689-d1d6941b7f3e
NABARD-P1-ARD-2022-EVENING,ARD-2022-Q168,41194aee-522d-430d-98d7-c60c15ea239e
NABARD-P1-ARD-2022-EVENING,ARD-2022-Q170,d5def613-34fe-4f2c-a7a6-6725653f2aea
NABARD-P1-ARD-2022-EVENING,ARD-2022-Q172,afb5f01e-f08c-4339-8322-c4a54a014df9
NABARD-P1-ARD-2022-EVENING,ARD-2022-Q174,cc506f6b-594c-4966-8db9-cae35045181a
NABARD-P1-ARD-2022-EVENING,ARD-2022-Q176,14c9864c-6222-44dc-b774-b145e571cbb9
NABARD-P1-ARD-2022-EVENING,ARD-2022-Q178,d8785aed-4daa-4e59-bc7e-997d7f515408
NABARD-P1-ARD-2022-EVENING,ARD-2022-Q180,a38c8c87-0873-4171-8e81-a9ebdfe80fef
NABARD-P1-ARD-2022-EVENING,ARD-2022-Q182,9a7e4b71-0513-4606-97b0-363ac9ed42c1
NABARD-P1-ARD-2022-EVENING,ARD-2022-Q184,26fc8610-c2c5-4b21-a724-c0dde2e2f5f0
NABARD-P1-ARD-2022-EVENING,ARD-2022-Q186,587377a8-9b63-4b4b-af89-ea69d258e9da
NABARD-P1-ARD-2022-EVENING,ARD-2022-Q185,16c46e8d-4b8b-4ffc-81b6-7aad0de75701
NABARD-P1-ARD-2022-EVENING,ARD-2022-Q173,8e1a07d7-68cc-4973-912a-351dea0824c5
NABARD-P1-ARD-2022-EVENING,ARD-2022-Q175,e5396cec-f01f-443a-89b5-26def471e648
NABARD-P1-ARD-2022-EVENING,ARD-2022-Q177,ae9fb055-ac24-4dfb-900a-102cd9618289
NABARD-P1-ARD-2022-EVENING,ARD-2022-Q179,18469bbc-f456-416f-bf5c-4241717e460a
NABARD-P1-ARD-2022-EVENING,ARD-2022-Q181,e316957b-bb50-485c-bd48-dd88d04941a5
NABARD-P1-ARD-2022-EVENING,ARD-2022-Q183,43f8fa28-c9fd-4e1f-a78f-f65a46df8403
NABARD-P1-ARD-2022-EVENING,ARD-2022-Q187,4ad1e8ee-9f34-4cdf-8ef7-457d16c437b5
NABARD-P1-ARD-2022-EVENING,ARD-2022-Q189,961740cd-268f-412e-ae06-3bfbb174ca17
NABARD-P1-ARD-2022-EVENING,ARD-2022-Q191,326d74f7-e6ae-4688-8ae5-7bc2e53015aa
NABARD-P1-ARD-2022-EVENING,ARD-2022-Q193,aff397f7-3664-44fc-9906-25272ca3b798
NABARD-P1-ARD-2022-EVENING,ARD-2022-Q195,57eca2a4-db8e-4ace-a888-77fc6d51dc82
NABARD-P1-ARD-2022-EVENING,ARD-2022-Q197,3535bff5-5b1d-48e1-8693-84811f43108a
NABARD-P1-ARD-2022-EVENING,ARD-2022-Q199,37779e8e-7436-4399-aa52-cb616f4d524c
NABARD-P1-ARD-2022-EVENING,ARD-2022-Q188,97bb79af-9280-4d04-bb89-0c8d9798449d
NABARD-P1-ARD-2022-EVENING,ARD-2022-Q190,20a1d78d-0f13-4eb3-9bcd-c289c573d348
NABARD-P1-ARD-2022-EVENING,ARD-2022-Q192,2dfd3007-7bde-48ae-bf30-104ec7190fc0
NABARD-P1-ARD-2022-EVENING,ARD-2022-Q194,8e5d8e77-168c-4cce-8156-1f3f827ec8b3
NABARD-P1-ARD-2022-EVENING,ARD-2022-Q196,d5e46adb-0b55-48f6-891b-5b59be02e87d
NABARD-P1-ARD-2022-EVENING,ARD-2022-Q198,1c16b87a-cd78-43ed-ba9a-4ec9316e50a1
NABARD-P1-ARD-2022-EVENING,ARD-2022-Q200,92baf83e-bee7-43d2-bb08-c4270f5436ae
NABARD-P1-ARD-2023,ARD-2023-Q002,5bc7d8ec-56bf-4a2c-b81b-864ba9e5be89
NABARD-P1-ARD-2023,ARD-2023-Q004,612d7ea4-59bb-41df-976f-8ee57a46655e
NABARD-P1-ARD-2023,ARD-2023-Q006,7abc3972-1ff2-4505-8a6e-9eac5fd156dd
NABARD-P1-ARD-2023,ARD-2023-Q008,46df77e9-63c5-47ca-9cc5-772c11c56b98
NABARD-P1-ARD-2023,ARD-2023-Q010,856ec76c-fc1f-48bb-bebb-cf5333d46920
NABARD-P1-ARD-2023,ARD-2023-Q012,1898d86d-6971-4d02-897d-ad2a9a92701f
NABARD-P1-ARD-2023,ARD-2023-Q014,ac6cd0bf-fb42-4146-b5ef-354d58a9c670
NABARD-P1-ARD-2023,ARD-2023-Q016,b61d155f-34bd-493e-9625-f555b231f4fe
NABARD-P1-ARD-2023,ARD-2023-Q001,1fa6dcbf-f5e7-4b5b-9c46-72446dbde8d0
NABARD-P1-ARD-2023,ARD-2023-Q003,c513c955-3494-4ffd-b494-b159bb493a5c
NABARD-P1-ARD-2023,ARD-2023-Q005,0090c865-1338-4ee2-a5f1-773481ef40fe
NABARD-P1-ARD-2023,ARD-2023-Q007,f02ae168-21ec-476f-bad6-6ee4bda6a860
NABARD-P1-ARD-2023,ARD-2023-Q009,95777e42-3a55-4c18-8fd6-d79aa15db1bc
NABARD-P1-ARD-2023,ARD-2023-Q011,091d865d-d059-4dea-844a-b84a18ca8b32
NABARD-P1-ARD-2023,ARD-2023-Q013,22451541-2f03-4b7c-b929-7c41c4370bfd
NABARD-P1-ARD-2023,ARD-2023-Q015,4d1ac1f6-6fae-4865-9dbf-86848233e1ab
NABARD-P1-ARD-2023,ARD-2023-Q017,f7b617f1-30e9-4347-ad65-5d080aca3c4f
NABARD-P1-ARD-2023,ARD-2023-Q018,73b50064-1866-4569-a5f6-d9560f93785d
NABARD-P1-ARD-2023,ARD-2023-Q020,5aee064a-4372-410b-a3ca-7bcc4a227ad2
NABARD-P1-ARD-2023,ARD-2023-Q022,74aee040-27fd-46ed-b514-5902bfbe712d
NABARD-P1-ARD-2023,ARD-2023-Q024,e9ffca75-067e-4343-b915-ebcdd50bcbce
NABARD-P1-ARD-2023,ARD-2023-Q026,60713784-933c-462f-ac84-8e32c115e2b5
NABARD-P1-ARD-2023,ARD-2023-Q028,a1fd8fe3-a280-41d1-8919-bc207d93e99a
NABARD-P1-ARD-2023,ARD-2023-Q030,463d180b-c463-4a4e-ba24-b4a9bcb5b684
NABARD-P1-ARD-2023,ARD-2023-Q032,1306b573-9195-498c-8021-b708fb729b41
NABARD-P1-ARD-2023,ARD-2023-Q034,9a5e2391-b34e-4eaf-ae57-57819765e85d
NABARD-P1-ARD-2023,ARD-2023-Q019,dfdbd9eb-a37b-49bc-87a6-ba46180a9e7c
NABARD-P1-ARD-2023,ARD-2023-Q021,c117b4d8-e9ef-44c4-a59e-bc62fd38c927
NABARD-P1-ARD-2023,ARD-2023-Q023,7ad4a692-652e-411d-906c-2d62652c8b41
NABARD-P1-ARD-2023,ARD-2023-Q025,709f558c-ce36-4df4-a404-cdb3edb75723
NABARD-P1-ARD-2023,ARD-2023-Q027,b5212ab9-20ab-4fb5-9b99-281a3e603f41
NABARD-P1-ARD-2023,ARD-2023-Q029,1e733219-314d-46be-8899-455b30e4c955
NABARD-P1-ARD-2023,ARD-2023-Q031,c272dc85-abf3-4174-8b1d-521d0ebbc09a
NABARD-P1-ARD-2023,ARD-2023-Q033,7fbfde77-a518-46f9-89ec-f72e8a34b944
NABARD-P1-ARD-2023,ARD-2023-Q035,95198528-8198-4433-8f6a-caf4f8c7a66a
NABARD-P1-ARD-2023,ARD-2023-Q037,a57b121e-8f08-4adc-a90a-c5c388f13b74
NABARD-P1-ARD-2023,ARD-2023-Q039,9ade5709-29e8-4e04-abc5-1359bf9fb7ff
NABARD-P1-ARD-2023,ARD-2023-Q036,b54ea5ea-c507-401c-be12-b883a359d213
NABARD-P1-ARD-2023,ARD-2023-Q038,8efc6ad6-e658-43ba-9a7c-5bd365c8cb70
NABARD-P1-ARD-2023,ARD-2023-Q040,5ffa3c56-1976-47fc-bd61-fa2f129f88df
NABARD-P2-ARD-2023,ARDESI-2023-Q002,3fdc4522-4745-446c-8089-f9b19bcfd863
NABARD-P2-ARD-2023,ARDESI-2023-Q004,aaedae03-6c27-4e6e-88c0-6c31e03801b2
NABARD-P2-ARD-2023,ARDESI-2023-Q006,e41018e1-8f6e-4618-a3ef-f33133690e0c
NABARD-P2-ARD-2023,ARDESI-2023-Q007,69c75dbc-3dec-4a82-ae0a-0302c23065d6
NABARD-P2-ARD-2023,ARDESI-2023-Q009,c231f2c2-704e-4fe1-a0be-ab9f05f10ae1
NABARD-P2-ARD-2023,ARDESI-2023-Q011,5a496ff8-21d8-41ad-9cd6-9904f04529fc
NABARD-P2-ARD-2023,ARDESI-2023-Q013,8e056df1-419a-4446-a1ae-65edf892331b
NABARD-P2-ARD-2023,ARDESI-2023-Q001,ea0c48f9-0c96-4d32-b5b7-737921702acb
NABARD-P2-ARD-2023,ARDESI-2023-Q003,dd81ad2c-97c1-4a3d-a451-587797ba6490
NABARD-P2-ARD-2023,ARDESI-2023-Q005,0697d477-dfdc-4585-8f67-0d4f8c742b3d
NABARD-P2-ARD-2023,ARDESI-2023-Q008,1d619ca4-01f0-4f76-b54c-4faaf29a33b9
NABARD-P2-ARD-2023,ARDESI-2023-Q010,67beae85-b147-4384-b0fa-141d6640607a
NABARD-P2-ARD-2023,ARDESI-2023-Q012,dc10ac8c-62eb-4360-a4e0-b9b2fa270d3e
NABARD-P2-ARD-2023,ARDESI-2023-Q014,940f88f7-8523-4985-ae26-aa6c4cac8b12
NABARD-P2-ARD-2023,ARDESI-2023-Q016,c1ed7de3-26a8-41a9-ac1f-5f80f210ffc8
NABARD-P2-ARD-2023,ARDESI-2023-Q018,15136f53-bd88-481c-b107-5b14285944dc
NABARD-P2-ARD-2023,ARDESI-2023-Q015,bf5259a1-cc21-4312-96d8-5fe6bad0a838
NABARD-P2-ARD-2023,ARDESI-2023-Q017,0c145508-fd19-493e-9fc1-ab472afd3f4c
NABARD-P2-ARD-2023,ARDESI-2023-Q019,27ac0625-03a6-49d8-aaa3-309b2ecefea2
NABARD-P2-ARD-2023,ARDESI-2023-Q021,d0315e76-c96d-4cc0-a900-b7fb213d8c12
NABARD-P2-ARD-2023,ARDESI-2023-Q023,b0f20e15-f023-4aef-96ba-3df3845065a0
NABARD-P2-ARD-2023,ARDESI-2023-Q025,cc95cbd2-3c37-4dea-9390-ef89def3b7d8
NABARD-P2-ARD-2023,ARDESI-2023-Q027,fb9f505b-4fe1-41f8-b658-685f4ae2dabf
NABARD-P2-ARD-2023,ARDESI-2023-Q029,19549956-df1d-401d-af9d-d6270d5e42fe
NABARD-P2-ARD-2023,ARDESI-2023-Q020,60d8a5cd-3861-4c8f-b1d1-5a0bdf0a7f6a
NABARD-P2-ARD-2023,ARDESI-2023-Q022,fecb73eb-e620-4320-a848-0a53114551b5
NABARD-P2-ARD-2023,ARDESI-2023-Q024,dad9e824-d2d2-4e81-a75a-bfc050e7eb2b
NABARD-P2-ARD-2023,ARDESI-2023-Q026,7e7bf541-421b-4f40-a46d-e57580b9f220
NABARD-P2-ARD-2023,ARDESI-2023-Q028,63a5248f-4cf0-4cc1-bb91-efa188b3796c
NABARD-P2-ARD-2023,ARDESI-2023-Q030,bf354ee9-50d3-4085-a367-09fea8fae851
NABARD-P2-ESI-2020,ESI-2020-Q031,1ab839c2-6c36-479d-a05d-4196e1d0a6d0
NABARD-P2-ESI-2020,ESI-2020-Q033,6bf43f7a-1faa-4ab2-b6d0-3db88d5e9b0a
NABARD-P2-ESI-2020,ESI-2020-Q035,56faadeb-2be4-4228-b207-34ed343b4cc9
NABARD-P2-ESI-2020,ESI-2020-Q037,12da286d-399f-49e0-9552-a328a2a2bae5
NABARD-P2-ESI-2020,ESI-2020-Q032,ac2bd1dd-28cf-4183-8f89-1decb38957f9
NABARD-P2-ESI-2020,ESI-2020-Q034,e255415b-0025-4e94-a7cd-d483cd90dd78
NABARD-P2-ESI-2020,ESI-2020-Q036,50e6abd0-36d9-4227-a939-5554af21a2e4
NABARD-P2-ESI-2020,ESI-2020-Q038,ac81fe82-8923-4f5e-a8d1-481059a32c5b
NABARD-P2-ESI-2020,ESI-2020-Q039,7f1e85ba-de0d-4def-9ef7-f90c0582594a
NABARD-P2-ESI-2020,ESI-2020-Q041,1283e442-02b5-4dc3-b302-cc013f4f8424
NABARD-P2-ESI-2020,ESI-2020-Q040,f0a90acd-32d8-410c-ba8a-dee9f0da28bf
NABARD-P2-ESI-2020,ESI-2020-Q042,59b6090a-abb4-4f9f-be59-72eb8d377009
NABARD-P2-ESI-2020,ESI-2020-Q044,4d80b35a-8e6e-41bd-87f3-816e8a668137
NABARD-P2-ESI-2020,ESI-2020-Q046,e7922cdd-6d7b-4ad3-b267-ae2a3b9da341
NABARD-P2-ESI-2020,ESI-2020-Q048,66a0a7cb-08f5-46ac-995f-3c25ff41181f
NABARD-P2-ESI-2020,ESI-2020-Q043,3736c733-cd1f-4217-a10c-41c0e216b16e
NABARD-P2-ESI-2020,ESI-2020-Q045,0cf77089-bd89-4580-ab30-7d2717d38030
NABARD-P2-ESI-2020,ESI-2020-Q047,a6e0fd22-6c97-4387-8014-4b0cad6295ae
NABARD-P2-ESI-2020,ESI-2020-Q049,9377fe5e-088f-4a6c-ba56-76fb887c4882
NABARD-P2-ESI-2020,ESI-2020-Q050,d3dba56b-4caf-4da5-90c1-51e89aef3408
NABARD-P2-ESI-2020,ESI-2020-Q051,1e470fad-6863-4d03-a31b-dc015c3890d2
NABARD-P2-ESI-2020,ESI-2020-Q053,05b7db6b-a294-46dd-bc16-56d6a56359fd
NABARD-P2-ESI-2020,ESI-2020-Q055,a75482d0-f300-457d-9e2b-f689286cb9f5
NABARD-P2-ESI-2020,ESI-2020-Q052,9599b74b-d1a2-4d5e-872c-6364016ab78f
NABARD-P2-ESI-2020,ESI-2020-Q054,84300146-cc67-438e-a481-1cf12f926f0a
NABARD-P2-ESI-2020,ESI-2020-Q066,6a9e4932-bf97-486a-a878-7a63b332e79b
NABARD-P2-ESI-2020,ESI-2020-Q057,728d97a0-6b13-4fe1-8ffb-9b4deba63d19
NABARD-P2-ESI-2020,ESI-2020-Q059,8cd6b778-175b-4f6a-b751-bc4ac8977b20
NABARD-P2-ESI-2020,ESI-2020-Q058,81dfb102-590a-4363-8bde-91013e035f30
NABARD-P2-ESI-2020,ESI-2020-Q060,aafee9b6-f864-489d-9fc6-7b4599bd94b0
NABARD-P2-ESI-2020,ESI-2020-Q062,8acca317-4e37-4c92-8d52-91e70964a687
NABARD-P2-ESI-2020,ESI-2020-Q064,88089352-fbad-4e66-aada-c8247e207100
NABARD-P2-ESI-2020,ESI-2020-Q061,ce5b2d6d-b963-4fe9-b76c-834b9ffb52a2
NABARD-P2-ESI-2020,ESI-2020-Q063,457abf3d-65fc-4f08-b326-623fc0376e0c
NABARD-P2-ESI-2020,ESI-2020-Q065,cecf6b94-2802-429b-a02f-9d4c82967d05
NABARD-P1-ENGLISH-2022-MORNING,ENG-2022-Q022,d312d099-0d8c-4fac-8912-3ed9306a23cd
NABARD-P1-ENGLISH-2022-MORNING,ENG-2022-Q024,891ee532-85da-41f0-a91f-3592f2ed5ed4
NABARD-P1-ENGLISH-2022-MORNING,ENG-2022-Q026,5d7f7cc6-8553-4cbb-8d33-2a3970a4a62d
NABARD-P1-ENGLISH-2022-MORNING,ENG-2022-Q028,50222e47-eafa-4473-bcaa-802342ef4ab2
NABARD-P1-ENGLISH-2022-MORNING,ENG-2022-Q021,32b2b475-ae4e-4f14-b0c2-deb5cf3be3d5
NABARD-P1-ENGLISH-2022-MORNING,ENG-2022-Q023,5cd5bfb0-d607-4970-b89f-bdc034644c4e
NABARD-P1-ENGLISH-2022-MORNING,ENG-2022-Q025,96105204-827f-4e6f-8b7c-d1d338e2f5c3
NABARD-P1-ENGLISH-2022-MORNING,ENG-2022-Q027,718c67d4-35a4-4d16-9e57-d808b0fed752
NABARD-P1-ENGLISH-2022-MORNING,ENG-2022-Q029,997f1069-40be-4cd0-9383-49011ee0a214
NABARD-P1-ENGLISH-2022-MORNING,ENG-2022-Q031,d0c2e8fc-2754-4da6-ab8a-7103e1755f86
NABARD-P1-ENGLISH-2022-MORNING,ENG-2022-Q030,182d1363-bf64-494c-95ad-04726a9b4733
NABARD-P1-ENGLISH-2022-MORNING,ENG-2022-Q032,815abfb6-f2da-4298-893e-18cd2e3d9cdc
NABARD-P1-ENGLISH-2022-MORNING,ENG-2022-Q034,19180375-816f-4f74-9a86-f0008b2c2764
NABARD-P1-ENGLISH-2022-MORNING,ENG-2022-Q033,2e4589f7-33f5-43f6-82d7-d80c5fdf5085
